iter	adv_short	mi_short	adv_med	mi_med	ent_long	sense_short	intra_short	adv_avg_short	sense_med	w_adv	w_mi	w_div	w_sense	w_intra	w_cons_floor	w_norm	ks_dom_score	ks_sit_score	ks_hist_score	ks_topo_score	ks_dom_weight	ks_sit_weight	ks_hist_weight	ks_topo_weight	ks_winner	ks_win_dom	ks_win_sit	ks_win_hist	ks_win_topo
6400.000000	-0.007156	0.000235	0.000950	-0.000062	0.000090	0.000103	0.010061	0.004054	-0.000069	0.530000	0.101247	0.479688	0.101736	0.150000	0.100000	0.040000	1.032410	1.003474	0.999970	0.999964	0.252943	0.249310	0.248874	0.248873	0.000000	6357.000000	0.000000	44.000000	0.000000
6500.000000	0.000002	-0.000679	0.002272	0.000069	-0.000201	-0.000578	0.005053	-0.000333	0.000274	0.546637	0.120377	0.466587	0.100000	0.150000	0.100000	0.040000	1.032308	1.000339	1.000002	1.000000	0.253030	0.249018	0.248976	0.248976	0.000000	6457.000000	0.000000	44.000000	0.000000
6600.000000	-0.021765	-0.000910	0.001023	0.000041	-0.000090	-0.000877	0.008915	-0.001715	0.000082	0.615740	0.127306	0.430304	0.100000	0.150000	0.100000	0.040000	1.032323	1.011457	1.000000	1.000000	0.252681	0.250059	0.248630	0.248630	0.000000	6557.000000	0.000000	44.000000	0.000000
6700.000000	-0.016129	-0.000455	-0.003387	0.000037	0.000040	-0.000241	0.005060	-0.007261	0.000082	0.730000	0.113664	0.376584	0.100000	0.150000	0.100000	0.040000	1.035728	1.008358	0.999987	1.003371	0.252995	0.249556	0.248514	0.248935	0.000000	6657.000000	0.000000	44.000000	0.000000
6800.000000	-0.004890	-0.000432	-0.002492	-0.000082	-0.000425	-0.000563	0.002117	-0.003728	-0.000250	0.716395	0.114579	0.383157	0.106258	0.150000	0.100000	0.040000	1.034851	1.002667	1.000000	1.002492	0.253119	0.249078	0.248746	0.249056	0.000000	6757.000000	0.000000	44.000000	0.000000
6900.000000	0.009151	0.000122	-0.001281	0.000178	0.000041	0.000352	-0.002100	0.001188	-0.000065	0.530000	0.100000	0.480000	0.101625	0.300000	0.100000	0.040000	1.033622	0.995384	1.009138	1.001265	0.252982	0.248191	0.249904	0.248922	0.000000	6857.000000	0.000000	44.000000	0.000000
7000.000000	0.000043	-0.000213	0.000608	-0.000137	-0.000207	0.000025	-0.001594	0.003151	0.000097	0.530000	0.109125	0.477719	0.100000	0.300000	0.100000	0.040000	1.032444	1.000085	1.000043	1.000000	0.253050	0.248989	0.248983	0.248978	0.000000	6957.000000	0.000000	44.000000	0.000000
7100.000000	-0.010388	-0.000234	0.000517	-0.000091	-0.000119	-0.001113	0.012158	0.001303	-0.000210	0.530000	0.108845	0.477789	0.105239	0.150000	0.100000	0.040000	1.032410	1.005338	1.000000	1.000000	0.252882	0.249483	0.248818	0.248818	0.000000	7057.000000	0.000000	44.000000	0.000000
7200.000000	0.006829	-0.000407	-0.002351	-0.000313	0.000317	0.000741	-0.005600	0.005449	0.000012	0.530000	0.118465	0.475384	0.100000	0.300000	0.100000	0.040000	1.035043	0.996800	1.006723	1.002224	0.253118	0.248324	0.249559	0.248999	0.000000	7157.000000	0.000000	44.000000	0.000000
7300.000000	-0.001439	-0.000404	-0.000280	0.000057	-0.000102	-0.000378	-0.000440	0.012826	-0.000053	0.530000	0.112113	0.476972	0.101337	0.194027	0.100000	0.040000	1.032601	1.000922	1.000000	1.000280	0.253031	0.249055	0.248940	0.248975	0.000000	7257.000000	0.000000	44.000000	0.000000
7400.000000	-0.011285	-0.000199	0.002085	0.000229	0.000542	-0.000569	0.008321	0.007993	0.000294	0.530000	0.105977	0.478506	0.100000	0.150000	0.100000	0.040000	1.032409	1.005774	0.999819	0.999783	0.252881	0.249536	0.248794	0.248789	0.000000	7357.000000	0.000000	44.000000	0.000000
7500.000000	0.010854	-0.000553	0.001103	-0.000116	0.000531	0.000072	-0.004590	-0.000305	0.000095	0.545265	0.118911	0.467640	0.100000	0.300000	0.100000	0.040000	1.032523	0.994879	1.010675	0.999788	0.252892	0.248177	0.250145	0.248787	0.000000	7457.000000	0.000000	44.000000	0.000000
7600.000000	0.002634	0.000083	0.002073	-0.000139	0.000159	0.000547	-0.003483	0.000674	0.000007	0.530000	0.102780	0.479305	0.100000	0.300000	0.100000	0.040000	1.032496	0.998643	1.002581	0.999936	0.253022	0.248776	0.249266	0.248936	0.000000	7557.000000	0.000000	44.000000	0.000000
7700.000000	0.002703	-0.000260	0.003453	0.000183	0.000338	-0.000301	0.000589	0.001410	0.000003	0.530000	0.107791	0.478052	0.100000	0.150000	0.100000	0.040000	1.032381	0.998780	1.002590	0.999865	0.253009	0.248794	0.249268	0.248929	0.000000	7657.000000	0.000000	44.000000	0.000000
