iter	adv_max	adv_avg	adv_min	adv_std	mi_max	mi_avg	mi_min	mi_std	r_cons_avg	r_sense_avg	r_intra_avg	norm_pen_avg	safety_avg	spread_avg	real_fake_loss	ca_blend	ca_rfl_gate	ca_has_data	ks_winner
1700.000000	-2.062146	-2.244734	-2.437147	0.070074	-0.139386	-0.479575	-1.384382	0.197818	0.059572	0.069259	0.800364	0.004741	11.794195	0.044756	0.299265	0.000000	0.000000	1.000000	0.000000
1800.000000	-2.088324	-2.263834	-2.410870	0.057993	-0.078384	-0.353593	-1.273808	0.177940	0.058481	0.076319	0.788576	0.002992	12.345910	0.042353	0.311942	0.000000	0.000000	1.000000	0.000000
1900.000000	-1.972865	-2.240326	-2.483484	0.104611	-0.096125	-0.501688	-1.656537	0.265476	0.057532	0.053539	0.503036	0.002173	13.262461	0.026331	0.309749	0.000000	0.000000	1.000000	0.000000
2000.000000	-2.149378	-2.305050	-2.574444	0.071391	-0.156721	-0.579969	-1.353251	0.206651	0.057020	0.042458	0.919750	0.004184	10.534859	0.050172	0.320065	0.000000	0.000000	1.000000	0.000000
2100.000000	-2.090970	-2.282865	-2.491332	0.065662	-0.196146	-0.643128	-1.710631	0.232452	0.062793	0.042197	0.968964	0.005526	10.285276	0.053975	0.306495	0.000000	0.000000	1.000000	0.000000
2200.000000	-2.165387	-2.412757	-2.662916	0.099355	-0.157772	-0.687437	-1.648980	0.241972	0.064293	0.038493	0.938379	0.004658	10.381566	0.051577	0.301655	0.000000	0.000000	1.000000	0.000000
2300.000000	-2.293170	-2.564789	-2.790513	0.063961	-0.098946	-0.467567	-1.599288	0.221641	0.057801	0.059563	0.802201	0.002468	11.137960	0.042578	0.300332	0.000000	0.000000	1.000000	0.000000
2400.000000	-2.112641	-2.399875	-2.646459	0.099577	-0.072538	-0.612628	-2.472049	0.407052	0.067840	0.061008	0.850513	0.005566	10.948302	0.048092	0.289823	0.000000	0.000000	1.000000	0.000000
2500.000000	-2.112242	-2.386885	-2.574305	0.078285	-0.090440	-0.301275	-1.244779	0.154702	0.057314	0.085263	0.804332	0.002416	12.189269	0.042620	0.287982	0.000000	0.000000	1.000000	0.000000
2600.000000	-2.222444	-2.503725	-2.749411	0.087052	-0.142587	-0.833705	-3.010203	0.421792	0.074308	0.036177	0.978350	0.009682	10.048076	0.058599	0.294290	0.000000	0.000000	1.000000	0.000000
2700.000000	-2.008874	-2.249435	-2.519691	0.098444	-0.113184	-0.791680	-2.319778	0.354549	0.071230	0.030561	0.904018	0.004634	10.081444	0.049835	0.284523	0.000000	0.000000	1.000000	0.000000
2800.000000	-1.980378	-2.165869	-2.492230	0.101272	-0.145679	-0.907982	-2.444207	0.410121	0.074949	0.028541	0.990517	0.009689	9.791068	0.059215	0.312355	0.000000	0.000000	1.000000	0.000000
2900.000000	-2.114402	-2.402570	-2.766617	0.116000	-0.100762	-0.711866	-3.897055	0.404396	0.072442	0.044660	0.972708	0.007779	10.191446	0.056415	0.306088	0.000000	0.000000	1.000000	0.000000
3000.000000	-1.810860	-2.414698	-2.797581	0.198478	-0.071038	-0.520243	-2.496049	0.372869	0.072131	0.060158	0.935167	0.009211	10.964550	0.055968	0.300169	0.000000	0.000000	1.000000	0.000000
3100.000000	-1.955053	-2.532831	-3.068770	0.266320	-0.041832	-0.484774	-3.246315	0.506844	0.066268	0.087052	0.759595	0.005838	12.915541	0.043702	0.309403	0.000000	0.000000	1.000000	0.000000
3200.000000	-2.067183	-2.614744	-3.551554	0.227024	-0.033835	-1.210490	-5.382984	1.068060	0.081177	0.048329	0.897863	0.007856	10.501480	0.052741	0.329051	0.000000	0.000000	1.000000	0.000000
3300.000000	-1.689718	-2.493213	-3.849815	0.425793	-0.044949	-1.194592	-6.690532	1.199586	0.090147	0.057468	0.889711	0.010055	10.934763	0.054523	0.345205	0.000000	0.000000	1.000000	0.000000
3400.000000	-1.058854	-2.243485	-4.019472	0.651267	-0.096194	-1.142178	-6.206436	1.146852	0.087401	0.063957	0.809409	0.005446	11.104055	0.045818	0.376708	0.000000	0.534168	1.000000	0.000000
3500.000000	-0.817198	-2.055200	-3.641589	0.758553	-0.025115	-0.675246	-6.045329	0.886234	0.077228	0.087280	0.761251	0.005197	12.122527	0.043124	0.359163	0.000000	0.183259	1.000000	0.000000
3600.000000	-1.028840	-2.280892	-4.652875	0.630403	-0.054894	-1.493316	-8.630940	1.648110	0.096965	0.061773	0.775578	0.003588	11.085875	0.042197	0.445383	0.000000	1.000000	1.000000	0.000000
3700.000000	-0.957228	-2.270318	-4.225010	0.511678	-0.021519	-1.194797	-7.185270	1.303130	0.087268	0.067402	0.748819	0.003308	11.115460	0.040613	0.492878	0.000000	1.000000	1.000000	0.000000
3800.000000	-0.928830	-2.016998	-3.515389	0.638458	-0.015425	-0.532785	-4.989379	0.755213	0.062914	0.084147	0.579145	0.000978	12.628842	0.029515	0.407840	0.000000	1.000000	1.000000	0.000000
3900.000000	-0.864476	-2.042177	-3.611158	0.725300	-0.022369	-0.385457	-3.394639	0.426009	0.058857	0.087958	0.572086	0.000941	12.757069	0.029121	0.362602	0.000000	0.252038	1.000000	0.000000
4000.000000	-0.707180	-1.790972	-3.332371	0.395932	-0.031372	-0.847303	-6.418328	0.922934	0.069874	0.060720	0.477271	0.001241	12.029291	0.023986	0.386964	0.000000	0.739284	1.000000	0.000000
4100.000000	-0.899502	-2.010907	-4.020745	0.737241	-0.061893	-0.618129	-4.146660	0.526827	0.053973	0.059124	0.582260	0.000464	11.184359	0.029276	0.413669	0.000000	1.000000	1.000000	0.000000
4200.000000	-1.232579	-2.085684	-3.939805	0.485539	-0.084378	-0.819299	-4.643046	0.708569	0.059626	0.048991	0.689605	0.000320	10.538040	0.034701	0.438258	0.000000	1.000000	1.000000	0.000000
4300.000000	-0.743943	-1.640991	-3.457232	0.557254	-0.022377	-0.600001	-4.404001	0.704079	0.058038	0.071963	0.518340	0.000652	11.959616	0.026000	0.464874	0.000000	1.000000	1.000000	0.000000
4400.000000	-1.064380	-1.864937	-3.470079	0.426793	-0.052769	-0.956943	-4.003679	0.769398	0.060768	0.053053	0.629702	0.000560	10.870556	0.031822	0.475597	0.000000	1.000000	1.000000	0.000000
4500.000000	-1.025162	-1.915958	-3.705434	0.379761	-0.036676	-0.801067	-3.954171	0.708586	0.059231	0.058954	0.586154	0.000517	11.132983	0.029546	0.422799	0.000000	1.000000	1.000000	0.000000
4600.000000	-0.753585	-1.627093	-3.015900	0.408814	-0.048587	-0.705116	-4.665407	0.645537	0.058749	0.062994	0.552733	0.000612	11.452994	0.027750	0.446415	0.000000	1.000000	1.000000	0.000000
4700.000000	-0.894725	-1.527928	-2.884246	0.357939	-0.034324	-0.650239	-4.037489	0.724270	0.056478	0.064573	0.568961	0.000454	11.459633	0.028560	0.451977	0.000000	1.000000	1.000000	0.000000
4800.000000	-0.619875	-1.521064	-3.203761	0.474676	-0.117922	-1.248334	-4.738962	0.787411	0.066647	0.036707	0.685332	0.000783	10.279417	0.034849	0.455909	0.000000	1.000000	1.000000	0.000000
4900.000000	-0.999885	-1.687824	-3.123422	0.428866	-0.151020	-1.075074	-3.679931	0.705275	0.059937	0.043985	0.675625	0.000653	10.473088	0.034323	0.454636	0.000000	1.000000	1.000000	0.000000
5000.000000	-0.953262	-1.503871	-2.637078	0.269131	-0.129694	-0.938228	-3.792685	0.557685	0.052930	0.039387	0.694088	0.000204	10.204135	0.034867	0.441770	0.000000	1.000000	1.000000	0.000000
5100.000000	-0.613237	-1.757780	-2.927292	0.340000	-0.097177	-0.816298	-2.974471	0.505513	0.058021	0.041895	0.600511	0.000271	10.609301	0.030104	0.435123	0.000000	1.000000	1.000000	0.000000
5200.000000	-0.963428	-1.938947	-3.167008	0.325964	-0.049905	-0.501689	-2.183848	0.339873	0.052473	0.050651	0.674693	0.000293	10.535028	0.033883	0.380700	0.000000	0.613990	1.000000	0.000000
5300.000000	-1.271812	-1.857613	-2.940144	0.274075	-0.033680	-0.615532	-2.691568	0.509070	0.054330	0.046886	0.671188	0.000271	10.424924	0.033697	0.394054	0.000000	0.881081	1.000000	0.000000
5400.000000	-0.947839	-1.750090	-2.977189	0.323573	-0.074600	-0.564374	-2.176058	0.385243	0.054523	0.050224	0.664065	0.000269	10.557723	0.033372	0.384749	0.000000	0.694980	1.000000	0.000000
5500.000000	-1.183066	-1.881285	-2.751768	0.259496	-0.080664	-0.736365	-2.832224	0.542077	0.053479	0.046128	0.665615	0.000492	10.266143	0.033526	0.405067	0.000000	1.000000	1.000000	0.000000
5600.000000	-0.612811	-1.890941	-2.924325	0.374418	-0.063397	-0.439041	-2.038355	0.293136	0.050877	0.046194	0.677282	0.000470	10.285356	0.034071	0.396462	0.000000	0.929236	1.000000	0.000000
5700.000000	-1.387563	-1.955255	-2.520201	0.220478	-0.029227	-0.360601	-2.071991	0.337973	0.056678	0.054016	0.769365	0.000835	10.305743	0.039259	0.367150	0.000000	0.343000	1.000000	0.000000
5800.000000	-0.917471	-1.672191	-2.763606	0.314041	-0.026737	-0.310158	-2.181406	0.286337	0.055283	0.068015	0.476415	0.000700	11.919040	0.023829	0.382341	0.000000	0.646811	1.000000	0.000000
5900.000000	-1.203872	-1.884752	-2.871574	0.238958	-0.043340	-0.294101	-1.529960	0.233596	0.055553	0.051319	0.818106	0.001282	10.135299	0.042169	0.365779	0.000000	0.315571	1.000000	0.000000
6000.000000	-1.257343	-1.824511	-2.750546	0.236082	-0.025236	-0.322620	-1.694950	0.271530	0.058728	0.049927	0.855082	0.002325	10.014215	0.045071	0.377252	0.000000	0.545041	1.000000	0.000000
6100.000000	-0.932104	-1.875814	-3.014237	0.446548	-0.035097	-0.316465	-2.034654	0.328977	0.057594	0.057245	0.774452	0.001451	10.315084	0.040119	0.366907	0.000000	0.338138	1.000000	0.000000
6200.000000	-1.153325	-1.896483	-3.294127	0.326050	-0.020402	-0.265291	-2.304045	0.298079	0.058436	0.058759	0.799514	0.001947	10.308529	0.041821	0.332308	0.000000	0.000000	1.000000	0.000000
6300.000000	-0.836712	-1.829384	-3.758755	0.545934	-0.021837	-0.373700	-3.165394	0.426833	0.059962	0.064176	0.646396	0.001252	11.066411	0.033107	0.358348	0.000000	0.166967	1.000000	0.000000
6400.000000	-1.040219	-1.881372	-3.081305	0.422023	-0.021958	-0.308332	-2.412502	0.398731	0.060737	0.059824	0.822082	0.002181	10.307758	0.043230	0.357291	0.000000	0.145825	1.000000	0.000000
6500.000000	-0.762468	-1.902560	-3.453735	0.577786	-0.014668	-0.386781	-3.056468	0.522635	0.065131	0.058686	0.726452	0.001710	10.573939	0.037901	0.387248	0.000000	0.744961	1.000000	0.000000
6600.000000	-0.988039	-2.168195	-3.462752	0.500029	-0.026417	-0.290164	-2.490849	0.331920	0.066382	0.058181	0.836114	0.004632	10.273020	0.046329	0.355998	0.000000	0.119962	1.000000	0.000000
6700.000000	-1.224907	-2.063589	-3.094183	0.358214	-0.018451	-0.316852	-2.365146	0.343055	0.071528	0.056998	0.874462	0.006336	10.107881	0.049995	0.351881	0.000000	0.037625	1.000000	0.000000
6800.000000	-0.870187	-1.834434	-3.367110	0.505780	-0.023800	-0.319505	-2.348035	0.380588	0.066779	0.062370	0.800876	0.002239	10.391150	0.042187	0.376734	0.000000	0.534678	1.000000	0.000000
6900.000000	-0.794292	-1.896919	-3.181748	0.497144	-0.031161	-0.394927	-2.511222	0.393622	0.068409	0.054626	0.831871	0.004866	10.220064	0.046370	0.347269	0.000000	0.000000	1.000000	0.000000
7000.000000	-1.086293	-1.878603	-2.898013	0.385362	-0.066528	-0.633629	-2.884421	0.547142	0.078501	0.045816	0.921223	0.007658	9.906786	0.053708	0.391634	0.000000	0.832681	1.000000	0.000000
7100.000000	-1.239270	-1.941895	-3.454429	0.371941	-0.021041	-0.618566	-3.257600	0.612552	0.072560	0.049345	0.743767	0.001538	10.396315	0.038635	0.398593	0.000000	0.971870	1.000000	0.000000
7200.000000	-1.306095	-2.013195	-3.012495	0.271421	-0.022924	-0.548699	-2.651352	0.479541	0.082974	0.044391	0.964503	0.016204	9.727871	0.064417	0.382625	0.000000	0.652496	1.000000	0.000000
7300.000000	-1.287825	-1.911810	-3.341913	0.267043	-0.023867	-0.421932	-2.708597	0.401117	0.080442	0.052709	0.930832	0.011161	9.922132	0.057671	0.349364	0.000000	0.000000	1.000000	0.000000
7400.000000	-1.210676	-2.000068	-3.254076	0.374985	-0.037725	-0.419054	-2.461788	0.379306	0.077906	0.052892	0.911781	0.010298	9.983597	0.055843	0.364115	0.000000	0.282302	1.000000	0.000000
7500.000000	-0.877398	-1.826061	-3.300812	0.524610	-0.037273	-0.518746	-3.101597	0.538236	0.081100	0.058100	0.797983	0.002543	10.683474	0.042351	0.409748	0.000000	1.000000	1.000000	0.000000
7600.000000	-1.105469	-1.749469	-2.412211	0.210748	-0.062030	-0.494902	-2.719012	0.377769	0.086271	0.047280	0.970655	0.018887	9.740052	0.067410	0.357266	0.000000	0.145319	1.000000	0.000000
7700.000000	-1.154801	-1.815986	-2.682433	0.281405	-0.025638	-0.401243	-2.779347	0.396096	0.084293	0.057117	0.923372	0.008995	10.088419	0.055128	0.414421	0.000000	1.000000	1.000000	0.000000
7800.000000	-1.186054	-1.914894	-3.119385	0.302016	-0.029561	-0.357834	-2.300118	0.339077	0.083081	0.056683	0.935524	0.012861	9.968881	0.059591	0.376249	0.000000	0.524983	1.000000	0.000000
7900.000000	-1.224441	-1.788654	-2.681417	0.250207	-0.042343	-0.443006	-1.892255	0.331091	0.084857	0.047827	0.963484	0.015682	9.785534	0.063848	0.390552	0.000000	0.811030	1.000000	0.000000
8000.000000	-1.226478	-1.894293	-2.697597	0.234465	-0.022260	-0.414855	-2.913196	0.385546	0.088751	0.053078	0.952563	0.014420	9.925924	0.062027	0.389987	0.000000	0.799747	1.000000	0.000000
8100.000000	-0.972506	-1.614933	-2.516167	0.245964	-0.042966	-0.348990	-1.918968	0.282765	0.084745	0.059192	0.927753	0.010075	10.087867	0.056444	0.389978	0.000000	0.799558	1.000000	0.000000
8200.000000	-1.256052	-1.833256	-2.676305	0.237201	-0.040120	-0.372503	-2.411734	0.343962	0.088843	0.053936	0.967783	0.018686	9.848441	0.067065	0.349844	0.000000	0.000000	1.000000	0.000000
8300.000000	-1.166219	-1.704151	-2.741477	0.254535	-0.047792	-0.487586	-2.204741	0.348343	0.089539	0.054267	0.933537	0.010613	10.040906	0.057265	0.378687	0.000000	0.573739	1.000000	0.000000
8400.000000	-1.100315	-1.692556	-2.905992	0.260620	-0.024241	-0.493609	-2.770341	0.437634	0.087444	0.050924	0.927762	0.009943	10.062182	0.056313	0.421580	0.000000	1.000000	1.000000	0.000000
8500.000000	-1.179736	-1.912871	-3.160650	0.332053	-0.032111	-0.366972	-2.301923	0.327305	0.089872	0.057692	0.954885	0.014886	10.012207	0.062618	0.389232	0.000000	0.784647	1.000000	0.000000
8600.000000	-1.222619	-1.902289	-2.566809	0.237665	-0.030174	-0.352913	-2.506865	0.351026	0.094902	0.060261	0.977190	0.018362	9.939304	0.067217	0.349059	0.000000	0.000000	1.000000	0.000000
8700.000000	-0.806144	-1.930872	-3.458465	0.649455	-0.029257	-0.440381	-2.996924	0.439486	0.090810	0.072371	0.384845	0.002215	15.255960	0.019347	0.365917	0.000000	0.318339	1.000000	0.000000
8800.000000	-1.182506	-1.731046	-2.402691	0.216315	-0.028477	-0.346512	-2.000090	0.282805	0.089905	0.058440	0.967009	0.016915	9.927525	0.066769	0.395277	0.000000	0.905538	1.000000	0.000000
8900.000000	-1.015172	-1.648864	-2.717364	0.305293	-0.042271	-0.567715	-4.016746	0.591997	0.092680	0.052101	0.903852	0.006934	10.268476	0.052119	0.402804	0.000000	1.000000	1.000000	0.000000
9000.000000	-1.249988	-1.744420	-2.520335	0.217311	-0.045439	-0.422430	-2.449496	0.356492	0.095463	0.052970	0.952701	0.019901	9.951581	0.067912	0.372581	0.000000	0.451611	1.000000	0.000000
9100.000000	-1.017857	-1.694196	-2.948173	0.343102	-0.025222	-0.382110	-2.689215	0.384738	0.090974	0.063281	0.900840	0.005274	10.398917	0.051020	0.426312	0.000000	1.000000	1.000000	0.000000
9200.000000	-1.335538	-1.855280	-2.478371	0.199946	-0.034186	-0.339455	-2.037687	0.302043	0.096583	0.057983	0.982029	0.023457	9.862522	0.073044	0.370626	0.000000	0.412527	1.000000	0.000000
9300.000000	-1.008224	-1.771642	-2.674293	0.311899	-0.024490	-0.464962	-2.299500	0.383511	0.095230	0.053200	0.968412	0.017884	9.949086	0.066298	0.423371	0.000000	1.000000	1.000000	0.000000
9400.000000	-1.176637	-1.808981	-2.728667	0.280810	-0.020196	-0.434508	-1.991828	0.351962	0.090637	0.058022	0.958178	0.011923	10.111519	0.060270	0.387797	0.000000	0.755938	1.000000	0.000000
9500.000000	-0.998623	-1.685210	-2.473477	0.242895	-0.019749	-0.329995	-2.622812	0.377752	0.096237	0.061546	0.977264	0.018486	9.968835	0.068651	0.408094	0.000000	1.000000	1.000000	0.000000
9600.000000	-1.166479	-1.777681	-2.430326	0.224823	-0.022982	-0.249460	-2.146927	0.280683	0.094093	0.066855	0.981789	0.021356	9.917516	0.071376	0.380297	0.000000	0.605936	1.000000	0.000000
9700.000000	-1.243493	-1.826621	-2.775433	0.299333	-0.011967	-0.332337	-1.868617	0.352405	0.090584	0.064566	0.910742	0.010478	10.338438	0.056804	0.457894	0.000000	1.000000	1.000000	0.000000
9800.000000	-0.963229	-1.539719	-2.379742	0.256194	-0.017467	-0.280758	-1.970762	0.284857	0.097076	0.062088	0.970912	0.019562	9.983936	0.069583	0.416446	0.000000	1.000000	1.000000	0.000000
9900.000000	-0.968848	-1.975910	-3.257596	0.505164	-0.013600	-0.237928	-2.118120	0.274087	0.094072	0.079797	0.666148	0.001062	12.218115	0.034166	0.418521	0.000000	1.000000	1.000000	0.000000
10000.000000	-0.922408	-1.671581	-2.851096	0.353420	-0.016626	-0.273265	-3.621531	0.346307	0.099072	0.067778	0.648630	0.004923	12.572165	0.037220	0.418047	0.000000	1.000000	1.000000	0.000000
10100.000000	-1.023436	-1.711213	-2.582376	0.290942	-0.014827	-0.297844	-2.207614	0.288320	0.097725	0.062055	0.968662	0.017715	9.985601	0.069676	0.415848	0.000000	1.000000	1.000000	0.000000
10200.000000	-1.015102	-1.695477	-2.792052	0.293064	-0.012357	-0.236341	-2.465893	0.290267	0.101007	0.065809	0.942030	0.016917	10.259489	0.063976	0.422219	0.000000	1.000000	1.000000	0.000000
10300.000000	-1.010954	-1.786263	-2.981205	0.331476	-0.024832	-0.241552	-1.510113	0.229567	0.094435	0.069342	0.979629	0.019067	10.050975	0.068046	0.411986	0.000000	1.000000	1.000000	0.000000
10400.000000	-1.156897	-1.803973	-2.747464	0.285162	-0.013642	-0.220549	-1.738701	0.239115	0.099799	0.068067	0.989880	0.024100	9.914250	0.076082	0.398651	0.000000	0.973026	1.000000	0.000000
10500.000000	-0.849965	-1.692254	-3.062747	0.436099	-0.027843	-0.365138	-2.399590	0.351395	0.106742	0.063552	0.690033	0.003073	12.036275	0.037468	0.431726	0.000000	1.000000	1.000000	0.000000
10600.000000	-1.137344	-1.787654	-2.672373	0.271526	-0.018092	-0.253078	-2.012448	0.298783	0.100095	0.066627	0.932591	0.013557	10.275483	0.062359	0.391239	0.000000	0.824775	1.000000	0.000000
10700.000000	-1.015738	-1.671165	-2.742875	0.276528	-0.014940	-0.256452	-1.446154	0.255066	0.099536	0.063486	0.976635	0.021664	9.957726	0.073552	0.419119	0.000000	1.000000	1.000000	0.000000
10800.000000	-1.264482	-1.947028	-2.803270	0.284371	-0.009748	-0.169504	-1.418798	0.192369	0.095404	0.071448	0.972701	0.018983	10.062648	0.070256	0.377026	0.000000	0.540529	1.000000	0.000000
10900.000000	-1.143948	-1.898803	-3.564596	0.467367	-0.013407	-0.185693	-2.034119	0.218437	0.090266	0.083950	0.559357	0.001973	13.747002	0.028757	0.412301	0.000000	1.000000	1.000000	0.000000
11000.000000	-1.077914	-1.733624	-2.487946	0.244371	-0.018423	-0.167761	-1.264219	0.164882	0.099415	0.067575	0.989856	0.022449	9.934748	0.074877	0.401388	0.000000	1.000000	1.000000	0.000000
11100.000000	-1.135989	-2.053061	-3.403029	0.406446	-0.013445	-0.198504	-1.836656	0.252905	0.104984	0.075750	0.680211	0.004485	12.230686	0.038719	0.365215	0.000000	0.304301	1.000000	0.000000
11200.000000	-1.005058	-1.565277	-2.400190	0.246942	-0.011654	-0.190117	-1.671864	0.224967	0.097706	0.067862	0.973648	0.022705	9.984592	0.072775	0.457548	0.000000	1.000000	1.000000	0.000000
11300.000000	-1.045846	-1.655811	-2.421666	0.225399	-0.016411	-0.210222	-2.138203	0.259906	0.092399	0.069491	0.974278	0.014383	10.147119	0.065178	0.407212	0.000000	1.000000	1.000000	0.000000
11400.000000	-1.058410	-1.617616	-2.858489	0.337905	-0.014423	-0.210436	-1.607812	0.238724	0.092926	0.074127	0.926075	0.011321	10.386513	0.057576	0.413416	0.000000	1.000000	1.000000	0.000000
11500.000000	-1.061587	-1.755273	-2.927572	0.326331	-0.017926	-0.205803	-1.899963	0.250602	0.096940	0.076278	0.947866	0.012219	10.257656	0.063115	0.410717	0.000000	1.000000	1.000000	0.000000
11600.000000	-0.948737	-1.674201	-2.650679	0.369567	-0.010105	-0.252837	-2.848048	0.376066	0.111310	0.065927	0.772005	0.003448	11.945844	0.041552	0.400142	0.000000	1.000000	1.000000	0.000000
11700.000000	-0.931215	-1.585936	-2.669052	0.294664	-0.016787	-0.215905	-2.121398	0.260402	0.101677	0.070051	0.961912	0.012051	10.350974	0.060365	0.403483	0.000000	1.000000	1.000000	0.000000
11800.000000	-0.998938	-1.646487	-2.262694	0.225940	-0.016376	-0.161147	-1.760919	0.204936	0.107591	0.063685	0.996816	0.034188	9.774793	0.086542	0.395388	0.000000	0.907752	1.000000	0.000000
11900.000000	-1.077684	-1.634063	-2.471833	0.245664	-0.019436	-0.219696	-2.785573	0.244644	0.099836	0.067845	0.983776	0.020398	10.005753	0.071839	0.410474	0.000000	1.000000	1.000000	0.000000
