iter	adv_max	adv_avg	adv_min	adv_std	mi_max	mi_avg	mi_min	mi_std	r_cons_avg	r_sense_avg	r_intra_avg	norm_pen_avg	safety_avg	spread_avg	real_fake_loss	ca_blend	ca_rfl_gate	ca_has_data	ks_winner
2900.000000	-2.222220	-2.466235	-2.702196	0.091904	-0.059384	-0.550187	-2.963492	0.345958	0.068316	0.057054	0.932778	0.005271	10.599129	0.051910	0.303512	0.000000	0.000000	1.000000	0.000000
3000.000000	-2.082446	-2.403183	-2.641554	0.096002	-0.130017	-0.719089	-3.377326	0.398871	0.073786	0.053205	0.972874	0.010315	10.348870	0.058958	0.301051	0.000000	0.000000	1.000000	0.000000
3100.000000	-1.760277	-2.250712	-2.599869	0.147210	-0.075812	-0.596109	-2.672458	0.382197	0.071186	0.058955	0.917622	0.006691	10.975142	0.052567	0.304305	0.000000	0.000000	1.000000	0.000000
3200.000000	-2.062490	-2.315223	-2.655793	0.098750	-0.121062	-0.917143	-2.580911	0.432771	0.076181	0.034903	0.995455	0.011953	9.867760	0.061726	0.295488	0.000000	0.000000	1.000000	0.000000
3300.000000	-2.182261	-2.592062	-3.125365	0.182389	-0.068534	-0.796811	-3.250317	0.514370	0.073834	0.045925	0.962825	0.010927	10.278292	0.059069	0.301012	0.000000	0.000000	1.000000	0.000000
3400.000000	-2.042429	-2.515825	-3.327700	0.216992	-0.139812	-1.383529	-5.320076	1.069599	0.089055	0.046656	0.934693	0.012018	10.395133	0.058752	0.340279	0.000000	0.000000	1.000000	0.000000
3500.000000	-0.880045	-2.006911	-3.011879	0.501490	-0.042069	-0.793804	-7.359504	0.903997	0.082792	0.085950	0.796767	0.010062	12.401884	0.049794	0.320512	0.000000	0.000000	1.000000	0.000000
3600.000000	-1.569679	-2.455165	-4.197114	0.409509	-0.066499	-1.698104	-9.868342	1.631386	0.104736	0.051299	0.863060	0.014872	10.634353	0.057936	0.389006	0.000000	0.180112	1.000000	0.000000
3700.000000	-0.905381	-2.291050	-4.332816	0.592348	-0.028813	-1.539222	-10.951971	1.563080	0.102323	0.062207	0.847082	0.011076	11.334030	0.053311	0.496203	0.000000	1.000000	1.000000	0.000000
3800.000000	-0.590957	-1.678623	-3.319021	0.647740	-0.026398	-0.744640	-7.837510	0.998817	0.089773	0.094258	0.663225	0.004762	13.767442	0.037431	0.362152	0.000000	0.000000	1.000000	0.000000
3900.000000	-0.821392	-1.789317	-3.636897	0.498320	-0.080868	-2.080057	-10.552733	1.941560	0.121316	0.058894	0.858758	0.009287	10.876831	0.052145	0.565953	0.000000	0.880933	1.000000	0.000000
4000.000000	-0.781288	-1.732322	-3.638492	0.467161	-0.108123	-1.102947	-5.953242	1.053729	0.093643	0.071458	0.451542	0.002081	13.585796	0.022929	0.508276	0.000000	1.000000	1.000000	0.000000
4100.000000	-0.516089	-1.805298	-2.760098	0.529645	-0.067774	-0.614403	-2.688903	0.450430	0.068827	0.086766	0.612905	0.001525	13.063588	0.031825	0.336879	0.000000	0.000000	1.000000	0.000000
4200.000000	-0.801009	-1.626614	-3.947035	0.380065	-0.236513	-1.659708	-6.013057	1.057785	0.104276	0.040920	0.829390	0.002199	10.376761	0.043657	0.481668	0.000000	1.000000	1.000000	0.000000
4300.000000	-0.745969	-1.766457	-2.736547	0.442044	-0.040297	-0.320685	-2.380082	0.297480	0.059457	0.095180	0.616126	0.000792	12.895723	0.031361	0.389574	0.000000	0.191482	1.000000	0.000000
4400.000000	-0.548203	-1.467205	-2.675421	0.407160	-0.072374	-0.900065	-5.216960	0.668011	0.081662	0.061856	0.843006	0.006569	10.724762	0.048682	0.437565	0.000000	1.000000	1.000000	0.000000
4500.000000	-0.739454	-1.701068	-2.608739	0.437637	-0.070442	-0.519719	-1.724992	0.255090	0.066930	0.074655	0.675583	0.002812	11.728180	0.036317	0.366985	0.000000	0.000000	1.000000	0.000000
4600.000000	-0.856874	-1.492136	-2.558318	0.310596	-0.049105	-0.438896	-3.038049	0.377519	0.062758	0.076721	0.582190	0.001614	12.188351	0.030048	0.430404	0.000500	1.000000	1.000000	0.000000
4700.000000	-0.722614	-1.731191	-2.857737	0.492251	-0.023777	-0.362432	-2.004539	0.281540	0.056904	0.081208	0.659403	0.000889	12.127695	0.033770	0.381204	0.000024	0.024086	1.000000	0.000000
4800.000000	-0.898554	-1.292816	-2.562940	0.288464	-0.196093	-1.119929	-5.537124	0.706457	0.066725	0.036138	0.697992	0.002291	10.209885	0.036804	0.495041	0.001500	1.000000	1.000000	0.000000
4900.000000	-0.735384	-1.581454	-2.375286	0.404488	-0.061264	-0.677233	-2.534764	0.339959	0.064072	0.059117	0.735840	0.002096	11.357634	0.038804	0.403390	0.000936	0.467802	1.000000	0.000000
5000.000000	-0.914511	-1.357162	-2.635094	0.233404	-0.144491	-0.999403	-4.235484	0.696517	0.067154	0.040169	0.787872	0.000636	10.128507	0.040021	0.515438	0.002500	1.000000	1.000000	0.000000
5100.000000	-0.769394	-1.508348	-2.439810	0.343427	-0.080870	-0.448965	-1.710423	0.242258	0.061619	0.073211	0.731605	0.001514	11.296062	0.038024	0.388689	0.000521	0.173777	1.000000	0.000000
5200.000000	-0.739022	-1.472847	-2.632133	0.341294	-0.035659	-0.538722	-3.112985	0.479096	0.059422	0.055504	0.764906	0.000827	10.728382	0.039028	0.460389	0.003500	1.000000	1.000000	0.000000
5300.000000	-0.851701	-1.599305	-2.660713	0.420172	-0.074313	-0.490764	-2.283841	0.285361	0.058772	0.065711	0.730310	0.001563	11.244155	0.038004	0.439699	0.004000	1.000000	1.000000	0.000000
5400.000000	-0.735191	-1.300278	-2.563250	0.283521	-0.133671	-0.915026	-4.282768	0.710691	0.076208	0.049655	0.742762	0.000964	10.510958	0.038060	0.476279	0.004500	1.000000	1.000000	0.000000
5500.000000	-0.762277	-1.366309	-2.368118	0.345494	-0.100243	-0.530447	-3.826689	0.432053	0.061490	0.064860	0.696064	0.000819	11.200418	0.035533	0.446835	0.005000	1.000000	1.000000	0.000000
5600.000000	-0.950081	-1.290005	-2.485754	0.245689	-0.194023	-0.686509	-1.865260	0.313069	0.057696	0.037041	0.803409	0.001085	10.153293	0.041244	0.482625	0.005500	1.000000	1.000000	0.000000
5700.000000	-0.969953	-1.422404	-2.378174	0.270633	-0.094901	-0.607299	-2.488574	0.407889	0.062559	0.050353	0.772540	0.001422	10.539179	0.040016	0.457281	0.006000	1.000000	1.000000	0.000000
5800.000000	-0.778592	-1.240567	-2.097796	0.204186	-0.177979	-0.826486	-3.713464	0.533994	0.062320	0.042842	0.680257	0.001118	10.572816	0.034861	0.504324	0.006500	1.000000	1.000000	0.000000
5900.000000	-0.732189	-1.423620	-2.296229	0.297807	-0.201894	-0.790381	-2.380056	0.383376	0.060119	0.048218	0.730723	0.000532	10.596524	0.037051	0.507342	0.007000	1.000000	1.000000	0.000000
6000.000000	-0.755869	-1.256816	-2.172985	0.283421	-0.200177	-0.967299	-2.353908	0.364050	0.056706	0.030700	0.781915	0.000589	10.014161	0.039678	0.500759	0.007500	1.000000	1.000000	0.000000
6100.000000	-0.581250	-1.324625	-2.042955	0.207584	-0.172045	-0.704285	-1.909322	0.297440	0.057710	0.037015	0.828427	0.001275	9.935220	0.042696	0.461395	0.008000	1.000000	1.000000	0.000000
6200.000000	-0.778924	-1.672594	-2.704627	0.361672	-0.087200	-0.467131	-2.544538	0.293048	0.058020	0.046754	0.795777	0.001175	10.125319	0.040949	0.433208	0.008500	1.000000	1.000000	0.000000
6300.000000	-1.127630	-1.732165	-3.005460	0.303930	-0.095416	-0.610025	-2.447321	0.381589	0.054943	0.043256	0.685354	0.000231	10.345976	0.034457	0.440510	0.009000	1.000000	1.000000	0.000000
6400.000000	-0.765100	-1.691171	-2.329524	0.239364	-0.126667	-0.571474	-2.118969	0.327718	0.062055	0.040343	0.816706	0.001442	9.963791	0.042276	0.456404	0.009500	1.000000	1.000000	0.000000
6500.000000	-1.113475	-1.541870	-2.449621	0.199106	-0.096190	-0.619082	-2.030063	0.353393	0.065304	0.039683	0.873552	0.003120	9.916648	0.046791	0.450151	0.010000	1.000000	1.000000	0.000000
6600.000000	-0.902904	-1.554510	-2.778130	0.401077	-0.060338	-0.549531	-1.913954	0.337811	0.057468	0.051441	0.747241	0.000819	10.468927	0.038124	0.429037	0.010298	0.980731	1.000000	0.000000
6700.000000	-0.834364	-1.688509	-2.788393	0.327885	-0.064905	-0.584416	-2.028364	0.347330	0.062324	0.047879	0.793738	0.001810	10.289930	0.041478	0.465373	0.011000	1.000000	1.000000	0.000000
6800.000000	-0.784480	-1.581595	-2.810614	0.361410	-0.057882	-0.404273	-1.544958	0.253389	0.065236	0.058804	0.770125	0.001637	10.670881	0.040095	0.430866	0.011500	1.000000	1.000000	0.000000
6900.000000	-0.934653	-1.594244	-2.636916	0.297614	-0.048747	-0.408204	-1.845510	0.256259	0.062010	0.056737	0.825588	0.003068	10.427182	0.044325	0.432938	0.012000	1.000000	1.000000	0.000000
7000.000000	-0.790538	-1.216183	-2.112140	0.187692	-0.141341	-0.838436	-2.517344	0.446621	0.075721	0.034612	0.895777	0.005250	9.800073	0.050037	0.503299	0.012500	1.000000	1.000000	0.000000
7100.000000	-0.921608	-1.485452	-2.288240	0.236776	-0.068432	-0.561265	-2.707261	0.351330	0.075551	0.048799	0.828371	0.002818	10.357261	0.044190	0.465201	0.013000	1.000000	1.000000	0.000000
7200.000000	-0.810886	-1.424918	-2.555436	0.340310	-0.074165	-0.626664	-2.709125	0.434102	0.067830	0.050690	0.841489	0.003624	10.383339	0.045691	0.485075	0.013500	1.000000	1.000000	0.000000
7300.000000	-0.862751	-1.548147	-2.562650	0.339509	-0.093282	-0.489841	-1.823032	0.271747	0.070863	0.053275	0.870284	0.005906	10.395743	0.049415	0.413386	0.009348	0.667721	1.000000	0.000000
7400.000000	-0.895920	-1.617477	-2.777128	0.340120	-0.073403	-0.353644	-2.021453	0.209625	0.067363	0.067550	0.873118	0.007534	10.533662	0.051178	0.403338	0.006768	0.466769	1.000000	0.000000
7500.000000	-0.896170	-1.499633	-2.842729	0.340595	-0.115025	-0.548815	-2.657991	0.279918	0.072856	0.064978	0.802814	0.005263	10.846656	0.045337	0.445332	0.015000	1.000000	1.000000	0.000000
7600.000000	-0.653179	-1.467675	-2.417288	0.357505	-0.067486	-0.542662	-2.309710	0.352378	0.074164	0.055037	0.908778	0.007179	10.264430	0.052612	0.467716	0.015000	1.000000	1.000000	0.000000
7700.000000	-0.553779	-1.545428	-2.531829	0.391606	-0.049406	-0.347985	-1.572799	0.235889	0.071579	0.074481	0.746718	0.005355	11.481641	0.042348	0.465132	0.015000	1.000000	1.000000	0.000000
7800.000000	-0.789130	-1.433013	-2.567584	0.365081	-0.077157	-0.434656	-1.454714	0.237857	0.071617	0.072650	0.783066	0.004637	11.188180	0.043717	0.430414	0.015000	1.000000	1.000000	0.000000
7900.000000	-0.878075	-1.301271	-2.150715	0.195051	-0.076781	-0.857530	-2.396230	0.448410	0.081790	0.040134	0.926173	0.007282	9.980626	0.053588	0.493605	0.015000	1.000000	1.000000	0.000000
8000.000000	-0.763419	-1.483523	-2.495822	0.356508	-0.111328	-0.515683	-1.544872	0.247335	0.074073	0.067446	0.840933	0.005496	10.952132	0.047517	0.442584	0.015000	1.000000	1.000000	0.000000
8100.000000	-0.855062	-1.358684	-2.304676	0.235338	-0.148562	-0.646937	-2.391073	0.378855	0.089784	0.050976	0.926484	0.013393	10.079558	0.059697	0.497043	0.015000	1.000000	1.000000	0.000000
8200.000000	-0.935791	-1.477381	-2.792461	0.341087	-0.068067	-0.577608	-2.338437	0.380514	0.081277	0.059670	0.896354	0.009956	10.528295	0.054764	0.454932	0.015000	1.000000	1.000000	0.000000
8300.000000	-0.736077	-1.359244	-2.682646	0.320885	-0.038843	-0.570206	-2.461030	0.347838	0.084887	0.065966	0.825320	0.005552	10.946942	0.046732	0.455449	0.015000	1.000000	1.000000	0.000000
8400.000000	-0.932912	-1.279457	-2.135976	0.166710	-0.108926	-0.772069	-3.066630	0.429185	0.093341	0.047367	0.949328	0.011957	10.044922	0.059422	0.519976	0.015000	1.000000	1.000000	0.000000
8500.000000	-0.814026	-1.423926	-2.572017	0.287717	-0.062186	-0.611466	-2.226269	0.368693	0.082975	0.058397	0.866921	0.011217	10.587227	0.054521	0.500199	0.015000	1.000000	1.000000	0.000000
8600.000000	-0.937004	-1.354487	-2.351447	0.233308	-0.170931	-0.712471	-2.996436	0.386809	0.087587	0.049446	0.956479	0.017349	9.965640	0.065163	0.486261	0.015000	1.000000	1.000000	0.000000
8700.000000	-0.840119	-1.411750	-2.567415	0.341013	-0.029949	-0.621705	-2.982488	0.505361	0.077616	0.064044	0.627384	0.002848	12.069766	0.033597	0.483972	0.015000	1.000000	1.000000	0.000000
8800.000000	-0.804932	-1.355457	-2.143200	0.287336	-0.141054	-0.654677	-1.853089	0.322108	0.083517	0.062582	0.900069	0.009608	10.634765	0.054609	0.469666	0.015000	1.000000	1.000000	0.000000
8900.000000	-0.921822	-1.403944	-2.056074	0.174650	-0.142452	-0.831218	-2.921754	0.479383	0.104829	0.049856	0.954145	0.015136	10.119995	0.062843	0.501815	0.015000	1.000000	1.000000	0.000000
9000.000000	-0.808611	-1.525788	-2.748883	0.385009	-0.049351	-0.533770	-1.505017	0.276028	0.085301	0.077132	0.790278	0.006070	11.573287	0.045478	0.445390	0.015000	1.000000	1.000000	0.000000
9100.000000	-0.919284	-1.358628	-2.525098	0.246825	-0.141247	-0.529047	-1.879840	0.256200	0.089062	0.064603	0.890578	0.011368	10.511730	0.055888	0.495056	0.015000	1.000000	1.000000	0.000000
9200.000000	-0.867116	-1.394895	-2.330680	0.310145	-0.095904	-0.562958	-2.324466	0.315399	0.083734	0.066071	0.899082	0.010451	10.771495	0.055393	0.463552	0.015000	1.000000	1.000000	0.000000
9300.000000	-0.656299	-1.272250	-2.328990	0.295844	-0.103116	-0.588197	-1.789766	0.289702	0.091233	0.068600	0.874781	0.008739	10.760495	0.052456	0.493693	0.015000	1.000000	1.000000	0.000000
9400.000000	-1.059052	-1.416649	-2.291150	0.174353	-0.116768	-0.714294	-2.998659	0.439267	0.094275	0.051783	0.916477	0.014537	10.139181	0.060308	0.483860	0.015000	1.000000	1.000000	0.000000
9500.000000	-0.843052	-1.306054	-2.241407	0.256717	-0.071012	-0.554047	-1.794608	0.296405	0.095457	0.066414	0.931309	0.015731	10.407628	0.062290	0.492063	0.015000	1.000000	1.000000	0.000000
9600.000000	-0.986146	-1.286465	-1.905451	0.141738	-0.148396	-0.970393	-3.196152	0.545998	0.110079	0.044927	0.985484	0.021715	9.868528	0.070990	0.567381	0.012786	0.852380	1.000000	0.000000
9700.000000	-0.677715	-1.428143	-2.368627	0.336815	-0.080324	-0.486080	-1.651146	0.268259	0.089614	0.075074	0.868950	0.010086	11.126985	0.053497	0.436187	0.015000	1.000000	1.000000	0.000000
9800.000000	-0.778563	-1.094180	-2.135013	0.169001	-0.138831	-0.932756	-2.938540	0.502032	0.095519	0.043658	0.961606	0.014535	9.974862	0.062612	0.542513	0.015000	1.000000	1.000000	0.000000
9900.000000	-0.760386	-1.593851	-2.575474	0.406164	-0.071567	-0.527877	-1.839967	0.283684	0.098627	0.080914	0.758166	0.006919	11.925266	0.044498	0.471974	0.015000	1.000000	1.000000	0.000000
10000.000000	-0.954071	-1.402007	-2.108186	0.195804	-0.086633	-1.008156	-3.896928	0.662535	0.141020	0.069483	0.755328	0.002804	11.610739	0.040498	0.554232	0.015000	1.000000	1.000000	0.000000
10100.000000	-1.044524	-1.332103	-2.062370	0.143839	-0.128542	-0.839632	-2.935405	0.456008	0.101437	0.045699	0.983532	0.022912	9.841234	0.072920	0.521901	0.015000	1.000000	1.000000	0.000000
10200.000000	-0.967142	-1.321178	-2.003061	0.163719	-0.148665	-0.975002	-3.668577	0.606764	0.122405	0.053578	0.945401	0.013150	10.299817	0.061815	0.556391	0.015000	1.000000	1.000000	0.000000
10300.000000	-0.935294	-1.303431	-2.255003	0.222641	-0.093793	-0.626123	-2.204932	0.367227	0.096182	0.058962	0.956919	0.016680	10.241702	0.064517	0.531985	0.015000	1.000000	1.000000	0.000000
10400.000000	-0.841054	-1.270477	-2.155635	0.225389	-0.128455	-0.599326	-2.220603	0.305217	0.096733	0.065614	0.918018	0.013110	10.762261	0.059069	0.480174	0.015000	1.000000	1.000000	0.000000
10500.000000	-0.880579	-1.281686	-2.008200	0.166677	-0.156685	-1.106190	-3.422999	0.591785	0.121441	0.051652	0.910522	0.011274	10.328545	0.057666	0.549909	0.015000	1.000000	1.000000	0.000000
10600.000000	-0.861179	-1.273860	-2.240560	0.257572	-0.092129	-0.597109	-2.124061	0.304704	0.096553	0.069233	0.890280	0.010357	10.928570	0.055206	0.480274	0.015000	1.000000	1.000000	0.000000
10700.000000	-0.708748	-1.182916	-2.156997	0.206456	-0.099117	-0.862192	-3.390867	0.553948	0.105333	0.051993	0.961310	0.018552	10.104024	0.068377	0.531242	0.015000	1.000000	1.000000	0.000000
10800.000000	-1.013955	-1.404251	-2.314079	0.210316	-0.096374	-0.959543	-3.201543	0.573756	0.115144	0.055789	0.924527	0.011778	10.488847	0.057998	0.500028	0.015000	1.000000	1.000000	0.000000
10900.000000	-0.998219	-1.459362	-2.379154	0.263596	-0.074572	-0.620335	-2.958390	0.453282	0.102248	0.074693	0.816739	0.007482	11.371040	0.048218	0.511834	0.015000	1.000000	1.000000	0.000000
11000.000000	-0.946729	-1.284920	-1.904639	0.153457	-0.118891	-1.009351	-3.179027	0.564734	0.112557	0.045524	0.969454	0.022249	9.985756	0.070717	0.526798	0.015000	1.000000	1.000000	0.000000
11100.000000	-0.786581	-1.383827	-2.505808	0.365459	-0.110370	-0.595818	-2.450351	0.357564	0.102237	0.079204	0.792939	0.005334	11.519818	0.044880	0.441007	0.015000	1.000000	1.000000	0.000000
11200.000000	-0.877930	-1.149344	-1.952195	0.144164	-0.107178	-0.933048	-3.713847	0.576166	0.106493	0.046935	0.962228	0.017071	10.106623	0.065182	0.552137	0.015000	1.000000	1.000000	0.000000
11300.000000	-0.836120	-1.269432	-2.191681	0.261931	-0.077537	-0.574892	-1.799407	0.319782	0.100103	0.076063	0.904118	0.010668	10.968103	0.055859	0.507056	0.015000	1.000000	1.000000	0.000000
11400.000000	-0.797932	-1.223504	-1.892005	0.181930	-0.149447	-0.943583	-3.507385	0.548697	0.110780	0.054628	0.934147	0.012312	10.445047	0.059015	0.569378	0.012186	0.812432	1.000000	0.000000
11500.000000	-0.945068	-1.313485	-2.155583	0.191520	-0.116421	-0.927067	-3.596236	0.596185	0.112961	0.058086	0.925409	0.010253	10.692766	0.057580	0.522529	0.015000	1.000000	1.000000	0.000000
11600.000000	-0.708817	-1.151728	-2.152439	0.279101	-0.148844	-1.002229	-4.214151	0.654750	0.111339	0.059352	0.883330	0.009381	10.630738	0.053527	0.519922	0.015000	1.000000	1.000000	0.000000
11700.000000	-0.775011	-1.145540	-1.923882	0.216483	-0.143153	-0.661736	-2.111124	0.332246	0.104821	0.063224	0.941522	0.015663	10.499116	0.062734	0.516466	0.015000	1.000000	1.000000	0.000000
11800.000000	-0.676710	-1.232511	-2.085379	0.275311	-0.095019	-0.593573	-2.223933	0.330231	0.101932	0.065640	0.897019	0.012907	10.914794	0.057729	0.490166	0.015000	1.000000	1.000000	0.000000
11900.000000	-0.799825	-1.174543	-1.951903	0.194319	-0.092819	-0.802807	-3.029697	0.508840	0.110966	0.058582	0.937132	0.018047	10.438025	0.064876	0.529140	0.015000	1.000000	1.000000	0.000000
