iter	adv_short	mi_short	adv_med	mi_med	ent_long	sense_short	intra_short	adv_avg_short	sense_med	w_adv	w_mi	w_div	w_sense	w_intra	w_cons_floor	w_norm	ks_dom_score	ks_sit_score	ks_hist_score	ks_topo_score	ks_dom_weight	ks_sit_weight	ks_hist_weight	ks_topo_weight	ks_winner	ks_win_dom	ks_win_sit	ks_win_hist	ks_win_topo
2400.000000	0.002181	-0.009005	-0.002045	0.000297	-0.000334	-0.002195	0.002925	0.005333	0.000074	0.530000	0.250000	0.442500	0.100000	0.150000	0.100000	0.038000	1.034335	1.003433	1.002181	1.002045	0.252991	0.249112	0.248957	0.248940	0.000000	2401.000000	0.000000	0.000000	0.000000
2500.000000	0.013536	0.003982	0.004967	0.002609	-0.000156	0.001174	-0.004009	0.006948	0.000640	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.032314	0.991291	1.013536	1.000000	0.252888	0.247753	0.250524	0.248835	0.000000	2501.000000	0.000000	0.000000	0.000000
2600.000000	0.007954	-0.004763	-0.004005	-0.001735	-0.000391	-0.000796	0.006809	0.008664	-0.000508	0.530000	0.277594	0.435601	0.112697	0.150000	0.100000	0.040000	1.038022	0.998426	1.007954	1.004005	0.253254	0.248289	0.249475	0.248983	0.000000	2601.000000	0.000000	0.000000	0.000000
2700.000000	-0.005623	-0.000012	-0.000351	-0.001135	0.000091	-0.000521	-0.003802	-0.001835	-0.000514	0.621736	0.123082	0.428361	0.117808	0.300000	0.100000	0.040000	1.033834	1.002825	0.999970	1.000315	0.253087	0.249194	0.248838	0.248881	0.000000	2701.000000	0.000000	0.000000	0.000000
2800.000000	-0.006553	-0.001412	-0.003246	0.003481	-0.000569	-0.000152	0.003516	-0.006320	0.000646	0.730000	0.142353	0.369412	0.100000	0.150000	0.100000	0.040000	1.035505	1.003994	1.000000	1.003246	0.253115	0.249158	0.248661	0.249065	0.000000	2801.000000	0.000000	0.000000	0.000000
2900.000000	0.009530	-0.003360	0.002509	0.000583	0.000028	-0.000920	-0.001205	0.008234	0.000211	0.530000	0.200789	0.454803	0.100000	0.270461	0.100000	0.040000	1.032339	0.996940	1.009521	0.999989	0.252840	0.248405	0.249972	0.248783	0.000000	2901.000000	0.000000	0.000000	0.000000
3000.000000	0.013334	0.004202	0.007521	-0.000306	-0.000401	0.001806	-0.011650	0.010616	0.000023	0.530000	0.106115	0.478471	0.100000	0.300000	0.100000	0.040000	1.032587	0.991281	1.013334	1.000000	0.252920	0.247750	0.250497	0.248833	0.000000	3001.000000	0.000000	0.000000	0.000000
3100.000000	-0.006168	0.000821	0.002425	0.000818	-0.002526	0.000166	0.004195	-0.009002	0.000320	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.031994	1.002683	1.000000	1.000000	0.252927	0.249247	0.248913	0.248913	0.000000	3101.000000	0.000000	0.000000	0.000000
3200.000000	0.018050	-0.001012	-0.000266	0.000961	0.001398	-0.000271	0.001006	0.013366	-0.000180	0.530000	0.130372	0.472407	0.104493	0.150000	0.100000	0.040000	1.032791	0.991562	1.017576	0.999707	0.252805	0.247647	0.250889	0.248658	0.000000	3198.000000	0.000000	3.000000	0.000000
3300.000000	-0.016519	0.000298	-0.002969	0.001235	0.000132	-0.000341	0.002890	-0.022590	0.000253	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.035323	1.008179	0.999956	1.002917	0.252978	0.249567	0.248543	0.248912	0.000000	3298.000000	0.000000	3.000000	0.000000
3400.000000	-0.021481	0.008125	-0.000141	-0.001210	-0.001518	0.001286	-0.009359	-0.021723	-0.000113	0.730000	0.124192	0.373952	0.102818	0.300000	0.100000	0.040000	1.033481	1.006810	1.000000	1.000142	0.252933	0.249582	0.248734	0.248751	0.000000	3398.000000	0.000000	3.000000	0.000000
3500.000000	0.008125	-0.008461	-0.002541	-0.002341	-0.000527	-0.000801	0.006450	0.002440	-0.000108	0.530000	0.296813	0.430797	0.102694	0.150000	0.100000	0.040000	1.037146	1.000202	1.008125	1.002542	0.253156	0.248522	0.249509	0.248813	0.000000	3497.000000	0.000000	4.000000	0.000000
3600.000000	0.009043	-0.003089	-0.000622	-0.000741	-0.000388	-0.001110	0.006175	0.011681	-0.000168	0.530000	0.207510	0.453122	0.105781	0.150000	0.100000	0.040000	1.033646	0.997046	1.009043	1.000622	0.252956	0.248369	0.249863	0.248813	0.000000	3597.000000	0.000000	4.000000	0.000000
3700.000000	-0.003930	0.007391	-0.000578	-0.000779	-0.000681	0.000673	-0.002481	0.000841	-0.000153	0.530000	0.115572	0.476107	0.103821	0.300000	0.100000	0.040000	1.033600	0.998287	1.000000	1.000578	0.253199	0.248768	0.248981	0.249053	0.000000	3695.000000	0.000000	6.000000	0.000000
3800.000000	0.010884	0.002012	-0.003900	-0.000150	-0.000208	0.000239	-0.003428	0.001638	-0.000173	0.530000	0.103000	0.479250	0.104328	0.300000	0.100000	0.040000	1.036357	0.993583	1.010884	1.003900	0.253159	0.247802	0.249955	0.249084	0.000000	3792.000000	0.000000	9.000000	0.000000
3900.000000	-0.008840	-0.000567	-0.002069	-0.000107	0.000490	0.000255	-0.001582	-0.008099	0.000061	0.730000	0.119130	0.375218	0.100000	0.300000	0.100000	0.040000	1.034577	1.004723	0.999837	1.001873	0.253053	0.249303	0.248695	0.248949	0.000000	3890.000000	0.000000	11.000000	0.000000
4000.000000	0.014574	-0.005621	-0.006845	-0.000127	0.000075	-0.000979	0.003709	0.003885	-0.000187	0.530000	0.252549	0.441863	0.104676	0.150000	0.100000	0.040000	1.039318	0.995584	1.014549	1.006815	0.253168	0.247692	0.250052	0.249087	0.000000	3986.000000	0.000000	15.000000	0.000000
4100.000000	-0.025989	-0.000272	-0.001335	0.000909	-0.000087	0.000107	-0.004744	0.007617	0.000109	0.530000	0.108154	0.477961	0.100000	0.300000	0.100000	0.040000	1.033659	1.013301	1.000000	1.001335	0.252707	0.250148	0.248490	0.248656	0.000000	4086.000000	0.000000	15.000000	0.000000
4200.000000	-0.015007	0.000798	0.000061	-0.000044	0.000081	0.000094	0.000713	0.007173	0.000082	0.530000	0.100890	0.479778	0.100000	0.150000	0.100000	0.040000	1.032391	1.007161	0.999973	0.999968	0.252825	0.249656	0.248760	0.248759	0.000000	4185.000000	0.000000	16.000000	0.000000
4300.000000	0.008680	0.002277	0.003057	-0.001233	-0.000149	0.000473	-0.006280	-0.010008	-0.000193	0.730000	0.124662	0.373834	0.104837	0.300000	0.100000	0.040000	1.033548	0.994541	1.008680	1.000000	0.253056	0.248168	0.249929	0.248847	0.000000	4285.000000	0.000000	16.000000	0.000000
4400.000000	0.007352	0.003767	0.003374	-0.000558	0.000514	0.001106	-0.005944	0.004450	-0.000148	0.530000	0.111164	0.477209	0.103705	0.300000	0.100000	0.040000	1.032963	0.994457	1.007180	0.999794	0.253057	0.248232	0.249816	0.248895	0.000000	4385.000000	0.000000	16.000000	0.000000
4500.000000	0.026340	-0.001684	0.000462	0.002252	-0.000299	-0.000664	0.009450	0.027182	0.000172	0.530000	0.150520	0.467370	0.100000	0.150000	0.100000	0.040000	1.032295	0.987845	1.026340	1.000000	0.252587	0.247035	0.251836	0.248541	0.000000	4485.000000	0.000000	16.000000	0.000000
4600.000000	-0.015341	0.001163	0.002929	0.000270	-0.000311	0.000778	-0.006640	-0.000072	0.000012	0.533596	0.100000	0.478202	0.100000	0.300000	0.100000	0.040000	1.032293	1.007149	1.000000	1.000000	0.252814	0.249656	0.248765	0.248765	0.000000	4585.000000	0.000000	16.000000	0.000000
4700.000000	0.003251	0.003107	-0.000475	0.000767	0.000009	0.000938	-0.007300	-0.001247	0.000203	0.592344	0.100000	0.448828	0.100000	0.300000	0.100000	0.040000	1.032812	0.996826	1.003248	1.000472	0.253071	0.248559	0.249358	0.249012	0.000000	4685.000000	0.000000	16.000000	0.000000
4800.000000	0.008843	-0.000114	-0.002855	0.000421	0.000620	-0.000377	0.001399	0.009441	0.000065	0.530000	0.103425	0.479144	0.100000	0.150000	0.100000	0.040000	1.035274	0.995655	1.008634	1.002607	0.253103	0.248139	0.249754	0.249003	0.000000	4785.000000	0.000000	16.000000	0.000000
4900.000000	-0.019273	0.001539	0.001976	0.001387	0.000993	0.000055	0.003829	-0.005903	0.000163	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.032470	1.008961	0.999669	0.999603	0.252797	0.249843	0.248684	0.248676	0.000000	4885.000000	0.000000	16.000000	0.000000
5000.000000	0.010482	0.003346	-0.003230	-0.000342	-0.000069	0.000640	-0.001907	0.001397	-0.000081	0.530000	0.106844	0.478289	0.102023	0.300000	0.100000	0.040000	1.035898	0.993116	1.010482	1.003229	0.253164	0.247806	0.249967	0.249062	0.000000	4980.000000	0.000000	21.000000	0.000000
5100.000000	0.017340	-0.002440	0.007913	0.000018	-0.000114	-0.001036	0.005381	0.021795	-0.000172	0.530000	0.173198	0.461700	0.104291	0.150000	0.100000	0.040000	1.032320	0.992626	1.017341	1.000000	0.252726	0.247759	0.250840	0.248675	0.000000	5080.000000	0.000000	21.000000	0.000000
5200.000000	-0.026101	0.003852	0.003682	0.000615	0.000217	0.001287	0.001330	-0.017551	0.000239	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.032365	1.011300	0.999928	0.999913	0.252695	0.250048	0.248630	0.248628	0.000000	5180.000000	0.000000	21.000000	0.000000
5300.000000	0.023838	0.000935	0.004564	-0.000121	-0.000556	-0.000302	0.005448	0.018294	-0.000354	0.530000	0.102425	0.479394	0.108842	0.150000	0.100000	0.040000	1.032381	0.987755	1.023838	1.000000	0.252678	0.247102	0.251601	0.248620	0.000000	5280.000000	0.000000	21.000000	0.000000
5400.000000	0.015849	0.000550	0.001067	-0.000630	0.000811	-0.000264	0.000890	0.004162	-0.000062	0.530000	0.112593	0.476852	0.101549	0.150000	0.100000	0.040000	1.033075	0.991863	1.015575	0.999676	0.252887	0.247729	0.250684	0.248699	0.000000	5380.000000	0.000000	21.000000	0.000000
5500.000000	-0.004206	-0.002202	-0.001250	-0.001128	0.000515	-0.001458	0.003343	0.009149	-0.000399	0.530000	0.188623	0.457844	0.109970	0.150000	0.100000	0.040000	1.034783	1.003210	0.999828	1.001044	0.253146	0.249181	0.248761	0.248912	0.000000	5480.000000	0.000000	21.000000	0.000000
5600.000000	-0.017071	-0.003586	-0.001236	-0.000163	-0.000330	-0.000703	0.003001	0.002663	0.000205	0.530000	0.210853	0.452287	0.100000	0.150000	0.100000	0.040000	1.033690	1.010405	1.000000	1.001236	0.252805	0.249878	0.248582	0.248735	0.000000	5575.000000	0.000000	26.000000	0.000000
5700.000000	0.008949	0.001057	0.002741	0.000150	0.000207	0.001091	0.000368	0.003807	0.000270	0.530000	0.100000	0.480000	0.100000	0.150000	0.100000	0.040000	1.032363	0.995017	1.008879	0.999917	0.252925	0.248246	0.249973	0.248855	0.000000	5675.000000	0.000000	26.000000	0.000000
5800.000000	-0.001520	-0.000027	0.003096	0.000156	0.000322	-0.000288	0.005662	0.001696	0.000185	0.530000	0.100809	0.479798	0.100000	0.150000	0.100000	0.040000	1.032379	1.000774	0.999893	0.999871	0.253031	0.249064	0.248954	0.248951	0.000000	5775.000000	0.000000	26.000000	0.000000
5900.000000	-0.002808	0.001033	0.003023	0.000400	-0.000406	-0.000020	-0.001067	0.000206	0.000313	0.530000	0.100000	0.480000	0.100000	0.256680	0.100000	0.040000	1.032280	1.000890	1.000000	1.000000	0.253010	0.249070	0.248960	0.248960	0.000000	5875.000000	0.000000	26.000000	0.000000
6000.000000	0.013646	0.000778	0.006249	0.001234	-0.000162	0.000238	-0.004241	0.007781	0.000158	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.032313	0.992835	1.013646	1.000000	0.252836	0.247894	0.250487	0.248784	0.000000	5975.000000	0.000000	26.000000	0.000000
6100.000000	-0.014890	-0.003121	-0.002831	-0.000701	-0.000083	-0.001389	0.001558	-0.005107	-0.000219	0.730000	0.207652	0.353087	0.105465	0.150000	0.100000	0.040000	1.035857	1.009063	1.000000	1.002831	0.253001	0.249635	0.248506	0.248858	0.000000	6075.000000	0.000000	26.000000	0.000000
6200.000000	0.031183	0.000944	-0.003408	0.000103	0.000194	0.000274	0.000437	0.004326	0.000026	0.530000	0.100000	0.480000	0.100000	0.150000	0.100000	0.040000	1.035770	0.984177	1.031116	1.003331	0.252773	0.246336	0.252185	0.248706	0.000000	6175.000000	0.000000	26.000000	0.000000
6300.000000	0.014710	0.000937	-0.001262	-0.000044	-0.000045	0.000291	-0.003123	-0.005754	0.000082	0.730000	0.100871	0.379782	0.100000	0.300000	0.100000	0.040000	1.033635	0.992231	1.014710	1.001262	0.252906	0.247724	0.250524	0.248845	0.000000	6275.000000	0.000000	26.000000	0.000000
6400.000000	0.013267	-0.000688	0.001212	-0.000112	0.000659	0.000018	-0.001528	0.008955	0.000014	0.530000	0.122876	0.474281	0.100000	0.300000	0.100000	0.040000	1.032537	0.993754	1.013044	0.999736	0.252855	0.247999	0.250403	0.248742	0.000000	6375.000000	0.000000	26.000000	0.000000
6500.000000	0.022508	0.000134	-0.006844	-0.000388	-0.000025	-0.000199	-0.003479	-0.002865	-0.000147	0.673237	0.107759	0.406441	0.103666	0.300000	0.100000	0.040000	1.039564	0.988805	1.022508	1.006845	0.253150	0.246806	0.251001	0.249043	0.000000	6475.000000	0.000000	26.000000	0.000000
6600.000000	0.007909	-0.001583	-0.003597	-0.000559	0.000222	-0.000583	0.000253	0.000308	-0.000106	0.530000	0.158666	0.465333	0.102648	0.150000	0.100000	0.040000	1.036521	0.996853	1.007834	1.003508	0.253181	0.248209	0.249575	0.249036	0.000000	6575.000000	0.000000	26.000000	0.000000
6700.000000	0.035546	-0.000348	0.014065	0.000182	0.000312	-0.000177	-0.002648	0.015241	0.000045	0.530000	0.110432	0.477392	0.100000	0.300000	0.100000	0.040000	1.032377	0.982713	1.035438	0.999875	0.252469	0.246277	0.252855	0.248399	0.000000	6672.000000	0.000000	29.000000	0.000000
6800.000000	-0.006126	-0.001613	0.000785	-0.000379	0.000220	-0.000402	-0.000331	0.010422	-0.000237	0.530000	0.155982	0.466004	0.105936	0.183140	0.100000	0.040000	1.032744	1.003880	0.999927	0.999912	0.252965	0.249340	0.248848	0.248846	0.000000	6772.000000	0.000000	29.000000	0.000000
6900.000000	-0.017064	-0.002876	-0.003892	-0.000647	-0.000411	-0.000488	0.007784	-0.001643	-0.000322	0.612151	0.199199	0.414125	0.108056	0.150000	0.100000	0.040000	1.036818	1.010045	1.000000	1.003892	0.253028	0.249663	0.248413	0.248896	0.000000	6872.000000	0.000000	29.000000	0.000000
7000.000000	0.008510	0.001642	-0.000216	-0.000004	0.000093	0.000313	-0.004765	0.003775	-0.000010	0.530000	0.100081	0.479980	0.100255	0.300000	0.100000	0.040000	1.032568	0.994943	1.008478	1.000179	0.252952	0.248237	0.249923	0.248888	0.000000	6972.000000	0.000000	29.000000	0.000000
7100.000000	0.009454	-0.001493	-0.002071	-0.000496	0.000445	-0.001600	0.006497	0.003716	-0.000130	0.530000	0.154714	0.466321	0.103248	0.150000	0.100000	0.040000	1.034963	0.996042	1.009304	1.001893	0.253063	0.248186	0.249837	0.248913	0.000000	7072.000000	0.000000	29.000000	0.000000
7200.000000	-0.008511	0.001314	-0.000425	0.000372	-0.000417	0.001296	-0.005065	-0.013638	0.000279	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032704	1.003617	1.000000	1.000425	0.252951	0.249299	0.248849	0.248901	0.000000	7172.000000	0.000000	29.000000	0.000000
7300.000000	0.020641	0.000999	0.004062	0.000191	0.000268	0.000267	-0.002939	-0.005489	0.000017	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032372	0.989286	1.020549	0.999893	0.252737	0.247350	0.251247	0.248666	0.000000	7272.000000	0.000000	29.000000	0.000000
7400.000000	0.011492	0.002098	-0.005522	0.000845	-0.000217	0.000685	0.004701	-0.006568	0.000539	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.037828	0.993239	1.011492	1.005522	0.253238	0.247655	0.249926	0.249181	0.000000	7369.000000	0.000000	32.000000	0.000000
7500.000000	0.009799	0.001098	-0.003743	0.000491	-0.000108	0.001145	-0.000733	-0.008051	0.000009	0.730000	0.100000	0.380000	0.100000	0.223331	0.100000	0.040000	1.036063	0.994576	1.009799	1.003743	0.253139	0.247942	0.249837	0.249081	0.000000	7469.000000	0.000000	32.000000	0.000000
7600.000000	-0.001543	-0.000142	0.003571	0.000312	0.000772	0.000726	0.002543	-0.002967	0.000272	0.678344	0.104251	0.404765	0.100000	0.150000	0.100000	0.040000	1.032440	1.000843	0.999743	0.999691	0.253045	0.249078	0.248942	0.248935	0.000000	7569.000000	0.000000	32.000000	0.000000
7700.000000	-0.009621	0.001216	0.004034	-0.000194	-0.000280	0.000461	0.004595	-0.001657	-0.000033	0.612844	0.103877	0.437609	0.100836	0.150000	0.100000	0.040000	1.032491	1.004226	1.000000	1.000000	0.252925	0.249376	0.248849	0.248849	0.000000	7669.000000	0.000000	32.000000	0.000000
7800.000000	0.013581	-0.000578	0.000870	0.000057	-0.000258	-0.000554	-0.003955	0.000058	0.000213	0.530000	0.117344	0.475664	0.100000	0.300000	0.100000	0.040000	1.032300	0.993545	1.013581	1.000000	0.252814	0.247962	0.250459	0.248764	0.000000	7769.000000	0.000000	32.000000	0.000000
7900.000000	-0.002593	-0.000691	0.000457	0.000378	0.000261	-0.000408	0.003596	0.006563	0.000098	0.530000	0.120729	0.474818	0.100000	0.150000	0.100000	0.040000	1.032371	1.001644	0.999913	0.999896	0.253001	0.249144	0.248928	0.248926	0.000000	7869.000000	0.000000	32.000000	0.000000
8000.000000	-0.012727	-0.000441	-0.000360	-0.000157	-0.000277	-0.000369	0.005050	-0.002035	-0.000091	0.631731	0.116362	0.425044	0.102273	0.150000	0.100000	0.040000	1.032815	1.006625	1.000000	1.000360	0.252869	0.249579	0.248754	0.248798	0.000000	7969.000000	0.000000	32.000000	0.000000
8100.000000	0.000901	0.000163	0.001519	-0.000116	0.000307	0.000112	0.000478	0.000656	-0.000117	0.530000	0.102315	0.479421	0.102931	0.150000	0.100000	0.040000	1.032493	0.999468	1.000799	0.999877	0.253054	0.248910	0.249075	0.248961	0.000000	8069.000000	0.000000	32.000000	0.000000
8200.000000	-0.006010	0.000597	0.004866	0.000493	-0.000088	0.001042	-0.007220	-0.015818	0.000307	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032323	1.002716	1.000000	1.000000	0.252957	0.249240	0.248902	0.248902	0.000000	8169.000000	0.000000	32.000000	0.000000
8300.000000	0.006860	-0.000038	-0.004492	-0.000178	0.000140	0.000399	-0.001303	0.005118	-0.000017	0.530000	0.104709	0.478823	0.100422	0.280294	0.100000	0.040000	1.037024	0.996601	1.006813	1.004436	0.253239	0.248172	0.249443	0.249146	0.000000	8268.000000	0.000000	33.000000	0.000000
8400.000000	0.001799	0.001305	0.008905	0.000242	-0.000474	0.000374	-0.000234	0.000978	0.000239	0.530000	0.100000	0.480000	0.100000	0.173423	0.100000	0.040000	1.032271	0.998449	1.001799	1.000000	0.253030	0.248787	0.249204	0.248980	0.000000	8368.000000	0.000000	33.000000	0.000000
8500.000000	0.005416	-0.001311	0.005984	0.000446	0.000154	0.000112	-0.001984	0.018609	0.000257	0.530000	0.139332	0.470167	0.100000	0.300000	0.100000	0.040000	1.032356	0.997956	1.005364	0.999938	0.252943	0.248629	0.249552	0.248876	0.000000	8468.000000	0.000000	33.000000	0.000000
8600.000000	0.005400	0.001312	-0.000835	0.000091	0.000508	0.000869	0.003223	-0.002269	0.000096	0.643435	0.100000	0.423283	0.100000	0.150000	0.100000	0.040000	1.033239	0.996652	1.005230	1.000632	0.253050	0.248462	0.249530	0.248957	0.000000	8568.000000	0.000000	33.000000	0.000000
8700.000000	0.006669	-0.000503	0.003765	0.000123	0.000442	-0.000189	0.000876	0.005945	0.000167	0.530000	0.115103	0.476224	0.100000	0.150000	0.100000	0.040000	1.032395	0.996928	1.006521	0.999823	0.252946	0.248500	0.249695	0.248860	0.000000	8668.000000	0.000000	33.000000	0.000000
